organisation_id,survey_data_id,ecd_name,center_type_name,center_active,name_of_contact_person,phone_number_contact_person,group_village_head,district,ecd_code,cbcc_code,name_data_collector,date_data_collection,parliamentary_constituency,village,traditional_authority,name_nearest_town_trading_center,latitude,longitude,global_positioning_system_eastings,global_positioning_system_northings,non_governmental_organisation_supporting_ecd,community_based_organisation_supporting_ecd,caregivers_male,caregivers_female,caregivers_total,trained_caregivers_male,trained_caregivers_female,trained_caregivers_total,untrained_caregivers_male,untrained_caregivers_female,untrained_caregivers_total,dropped_care_givers_3_years_male,dropped_care_givers_3_years_female,dropped_care_givers_3_years_total,parent_committee_members_male,parent_committee_members_female,parent_committee_members_total,dropped_trained_caregivers_3_years_male,dropped_trained_caregivers_3_years_female,dropped_trained_caregivers_3_years_total,registered_male,registered_female,registered_total,attendance_visit_day_male,attendance_visit_day_female,attendance_visit_day_total,transition_primary_school_male,transition_primary_school_female,transition_primary_school_total,orphan_male,orphan_female,orphan_total,special_needs_male,special_needs_female,special_needs_total,ecd_structure,structure_type_name,class_room_number,has_toilet,toilet_number,toilet_child_friendly,has_water_supply,water_source_type_name,distance_to_water_source_meters,has_garden,garden_size_acres,irrigable_dimba_land,irrigable_dimba_land_size_acres,has_feeding_program,has_kitchen,has_store_room,has_outdoor_materials,has_eating_utensils,distance_nearest_health_primary_school,primary_school_name,distance_nearest_health_facility_kilometers,health_facility_name,observation,logs,ta
87,1603,OUR TIME PVT SCHOOL,,,CG,999373117,Matenje,Blantyre,,30533042,George Phiri,28-May-14,,Madulira 2,Blantyre City,Mkwate,-15.771757,35.07878,722704,8255212,,,0,4,4,0,1,1,0,3,3,0,3,3,0,0,0,0,0,0,44,103,147,30,54,84,10,16,26,0,0,0,2,0,2,0,Permanent,4,1,1,0,1,Tap,30,0,,0,,0,0,0,1,0,1.3,,1.5,,,Mapanga Ward,
87,1569,NYAMBI MAIRA CBCC,,,CG,0993146353/0882774206,Matenje,Blantyre,,30533008,George Phiri,27-May-14,,Chinupule,Blantyre City,Makhetha,-15.783253,35.072042,721969,8253947,Mary Meals,Angoni Lonjezo,0,4,4,0,4,4,0,0,0,0,3,3,2,4,6,3,0,3,62,56,118,43,37,80,10,12,22,38,27,65,2,1,3,0,Permanent,1,1,1,1,1,Borehole,30,0,,0,,1,0,0,0,1,1,,0.5,,The place is too small and play ground is 0t e0ugh for kids,Nkolokoti Ward,
87,1575,MKWATE CBCC,,,CG,881786620,Matenje,Blantyre,,30533014,George Phiri,27-May-14,,Madulira 1,Blantyre City,Jumbe/ Khama,-15.776514,35.076877,722495,8254688,Mary Meals,,0,4,4,0,3,3,0,1,1,0,2,2,0,4,4,1,0,1,75,75,150,67,63,130,30,25,55,30,31,61,1,0,1,0,Permanent,1,1,1,1,1,Tap,15,0,,0,,1,0,0,1,1,1.5,,1,,0 play ground for children,Mapanga Ward,
87,1469,MBAWA PVT FAITH BASED,,,CG,993232598,Matenje,Blantyre,,30539006,Fred Banda,26-Sep-13,,Chinupule 2,Blantyre City,Mkwate,-15.764408,35.005728,714883,8256102,,Praise,1,1,2,1,0,1,0,1,1,0,2,2,4,6,10,0,0,0,16,19,35,14,12,26,3,5,8,8,8,16,0,0,0,0,Temporary,2,1,2,1,1,Tap,15,0,,1,,1,0,0,0,1,1.5,,15,,,Mapanga Ward,
87,1577,MARIAM FBO CBCC,,,CG,0999198777/0888877599,Matenje,Blantyre,,30533016,George Phiri,27-May-14,,Madulira 2,Blantyre City,Jumbe / Khama,-15.778176,35.074998,722292,8254506,,Angoni Lonjezo,1,2,3,0,1,1,1,2,3,1,3,4,9,12,21,0,0,0,32,43,75,15,35,50,10,15,25,15,25,40,0,0,0,0,Permanent,2,1,1,1,1,Tap,100,1,0.5,0,,1,1,1,0,0,1.5,,1,,Need to add a0ther toilet,Likhubula Ward,
87,1077,HOPE PVT SCHOOL,,,CG,999406111,Matenje,Blantyre,,30542003,George Phiri,21-Jan-14,,,Blantyre City,,-15.788828,35.004603,714737,8253400,,,1,2,3,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,25,40,65,20,35,55,5,5,10,0,0,0,0,0,0,0,Permanent,2,1,3,1,1,Tap,0,1,0.75,0,,0,1,1,1,0,1,,1,,,Mapanga Ward,
87,1574,CHIYAMBI PVT SCHOOL,,,CG,995702835,Matenje,Blantyre,,30533013,George Phiri,27-May-14,,Chinupule,Blantyre City,Jumbe,-15.778141,35.076584,722462,8254508,,,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,8,12,20,8,12,20,1,2,3,0,0,0,0,0,0,0,Permanent,1,1,1,1,1,Tap,25,0,,0,,0,0,0,0,0,1.2,,1,,0 hygine,Blantyre Central Ward,
87,1226,CHISOMO CBCC,,,CG,884039209,Matenje,Blantyre,,30501064,Fred Banda,15-Jun-13,,Chipunule 2,Blantyre City,Mkwate,-15.624509,35.041274,718842,8271548,,,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,15,24,39,15,19,34,0,0,0,1,3,4,1,0,1,0,Temporary,1,1,1,1,1,Tap,10,0,,0,,0,0,0,0,0,1.5,,12,,They are operating in a house,Mapanga Ward,
87,1572,CHIKUMBUTSO CBCC,,,CG,991589183,Matenje,Blantyre,,30533011,George Phiri,27-May-14,,Chinupule 1,Kapeni,Jumbe/ Makhetha,-15.780043,35.074111,722195,8254300,Mary Meals,,0,3,3,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,76,74,150,15,59,74,22,20,42,20,40,60,0,0,0,0,Permanent,1,1,1,1,1,Tap,50,0,,0,,0,1,1,0,1,1,,0.75,,0 place for kids to play and need to add a toilet,,
87,1320,BRIGHT FOUNDATION PVT,,,CG,888657932,Matenje,Blantyre,,30506049,George Phiri,20-Aug-13,,Mkwate,Blantyre City,Mkwate,-15.80825,34.982547,712353,8251273,,,1,1,2,0,0,0,1,1,2,0,1,1,2,8,10,1,0,1,20,30,50,15,20,35,9,11,20,2,3,5,2,0,2,0,Permanent,2,1,2,1,1,Borehole,2,0,,0,,0,0,0,0,0,1,,1.5,,Te building is too small for 50 children and 0 play material,Mapanga Ward,
87,1567,JOY FOUNDATION PVT,,,CG,888627026,Mateye,Blantyre,,30533006,George Phiri,27-May-14,,Chinupule 1,Kapeni,Makhetha,-15.784692,35.070239,721775,8253790,,,0,3,3,0,0,0,0,3,3,0,1,1,0,0,0,0,0,0,11,7,18,10,5,15,2,1,3,0,0,0,1,1,2,0,Permanent,1,1,1,1,1,Tap,30,0,,0,,0,0,0,0,0,1,,0.5,,There is 0 any play material,,
87,1728,TIKONDANE CBCC,,,CG,881036647,Matope,Blantyre,,30508083,Fred Banda,08-Jul-13,,Somanje Makata,Blantyre City,Ndirande/ Satowe,-15.900534,34.888582,702193,8241153,,,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,10,14,24,10,15,25,2,3,5,0,0,0,0,1,1,0,Temporary,1,1,1,1,1,Tap,200,0,,0,,1,0,0,1,1,1,,2,,,Mapanga Ward,
87,1103,NKUYU CBCC,,,CG,884356216,Mazanje,Blantyre,,30503011,J. Manyumba,06-Jun-13,,Mkwinda,Chigaru,Lirangwe,-15.52146,35.016137,716254,8282978,,Tafika,1,1,2,0,0,0,1,1,2,0,0,0,4,6,10,0,0,0,14,10,24,10,10,20,4,4,8,4,4,8,0,1,1,0,Temporary,1,0,,0,1,Borehole,500,1,0.5,0,,0,0,0,0,0,,,,,They are using a delapidated building,,
87,1115,MCHEZIME CBCC,,,CG,884990206,Mdala,Blantyre,,30503023,J. Manyumba,06-Jun-13,,Chilanga,Chigaru,M'deka,-15.430047,34.986848,713205,8293124,,Nsambamwali,0,4,4,0,2,2,0,2,2,0,0,0,2,8,10,0,0,0,30,35,65,20,26,46,5,10,15,8,12,20,0,0,0,0,Temporary,1,1,1,0,1,Borehole,100,1,1,0,,1,0,0,0,0,2,,2.5,,They have bricks,,
87,1580,KAFWA PVT,,,CG,888589364,Mdala,Blantyre,,30533019,Gift Ayami,24-Oct-13,,Kameza,Machinjiri,Kameza Roundabout,-15.721394,35.019138,716366,8260848,,,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,13,25,38,0,0,0,0,0,0,0,0,0,0,0,0,0,Temporary,1,1,8,0,1,Tap,20,0,,0,,0,0,0,1,0,2,,2,,,,
87,1578,GENEC PVT,,,CG,888552756,Mdala,Blantyre,,30533017,Gift Ayami,24-Oct-13,,Chatha,Blantyre City,Chatha,-15.715465,35.012451,715655,8261511,,,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15,6,9,15,0,0,0,0,0,0,0,0,0,0,Permanent,1,1,6,1,1,Tap,10,0,,0,,0,0,0,0,0,5,,5,,,Michiru Ward,
87,1175,DIVINE ARC NURSERY,,,CG,999628215,Mdala,Blantyre,,30501013,Gift Ayami,21-Nov-13,,Chatha,Blantyre City,Chatha,-15.84094,35.004355,714655,8247633,,,0,3,3,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,22,23,45,0,0,0,5,5,10,0,0,0,0,0,0,0,Permanent,1,1,5,1,1,Tap,10,0,,0,,0,0,0,0,1,8,,8,,,Michiru Ward,
87,1113,TIYANJANE CBCC,,,CG,888892717,M'dala,Blantyre,,30503021,J. Manyumba,06-Jun-13,,Chiwaya,Chigaru,M'deka,-15.439908,34.97655,712089,8292043,,Nsambamwali,3,1,4,2,1,3,4,1,5,0,0,0,5,5,10,0,0,0,15,20,35,6,12,18,1,3,4,1,2,3,0,0,0,0,Temporary,1,1,1,0,1,Borehole,100,1,0.5,0,,1,0,0,0,1,1,,2.5,,They have bricks and are waiting for to Mphoishers construck a block for them,,
87,1107,SATEMWA CBCC,,,CG,999294238,M'dala,Blantyre,,30503015,J. Manyumba,06-Jun-13,,Ngwaya,Chigaru,Lirangwe,-15.456691,35.009706,715631,8290152,,Nsambamwali,2,2,4,2,0,2,0,2,2,0,0,0,2,8,10,0,0,0,21,63,84,20,36,56,4,8,12,0,4,4,0,1,1,0,Permanent,1,1,2,1,1,Borehole,1000,1,0.5,0,,1,0,0,0,1,2,,4,,,,
87,1112,MSAMBACHAWA CBCC,,,CG,884487243,M'dala,Blantyre,,30503020,J. Manyumba,06-Jun-13,,Siyasiya,Chigaru,M'deka,-15.43981,34.987882,713306,8292042,,Nsambamwali,0,3,3,1,0,1,0,2,2,0,1,1,5,5,10,1,0,1,26,30,56,12,10,22,2,4,6,11,7,18,0,0,0,0,Semi Permanent,1,1,1,0,1,Borehole,1000,1,0.5,0,,0,0,0,0,1,4,,4,,They have built the block but they need asssitant with roofing. They also have 50000 bricks,,
87,1121,MSAMBACHAWA A CBCC,,,CG,991003199,M'dala,Blantyre,,30503029,J. Manyumba,06-Jun-13,,Kamwetsa,Chigaru,M'deka,-15.442481,34.988766,713398,8291746,,Nsambamwali,1,2,3,1,1,2,0,1,1,1,0,1,3,7,10,0,1,1,25,27,52,7,12,19,2,6,8,2,2,4,1,1,2,0,Semi Permanent,1,0,,0,1,Borehole,2000,1,1,0,,1,0,0,0,1,4,,4.5,,They have a brock but they are looking fir roofing materials. They also have 50000 bricks,,
87,1111,MLAMBE A CBCC,,,CG,993468072,M'dala,Blantyre,,30503019,J. Manyumba,06-Jun-13,,Kavalo,Chigaru,Lirangwe,-15.428915,35.006868,715355,8293229,,Nsambamwali,2,3,5,2,3,5,0,0,0,0,0,0,5,5,10,0,0,0,35,30,65,10,10,20,2,3,5,15,5,20,0,0,0,0,Temporary,1,1,1,0,1,Borehole,100,1,0.5,0,,1,0,0,0,1,1,,,,,,
87,1108,MJIGO CBCC,,,CG,99937278,M'dala,Blantyre,,30503016,J. Manyumba,06-Jun-13,,Kabuthu,Chigaru,Lirangwe,-15.443307,35.003697,715000,8291639,,Nsambamwali,1,3,4,1,3,4,0,0,0,0,0,0,4,6,10,0,0,0,30,42,72,14,18,32,4,6,10,3,4,7,1,2,3,0,Temporary,1,0,,0,1,Borehole,300,1,0.5,0,,1,0,0,0,1,3,,4,,The centre has 115000 bricks waiting for do0rs to construct their centre,,
87,1114,MCHEZIME A,,,CG,881639615,M'dala,Blantyre,,30503022,J. Manyumba,06-Jun-13,,Stephen 2,Chigaru,M'deka,-15.428365,34.983746,712873,8293313,,Nsambamwali,0,4,4,0,3,3,0,1,1,0,0,0,3,7,10,0,0,0,28,38,66,9,11,20,2,4,6,6,4,10,1,1,2,0,Permanent,3,0,,0,1,Borehole,400,1,1,0,,1,0,0,0,1,1.5,,4,,,,
87,1116,MCHENGA CBCC,,,CG,994454677,M'dala,Blantyre,,30503024,J. Manyumba,06-Jun-13,,Ka0a 2,Chigaru,M'deka,-15.423142,34.998077,714417,8293877,,Nsambamwali,1,3,4,0,0,0,1,3,4,0,0,0,3,7,10,0,0,0,23,27,50,10,10,20,0,0,0,7,5,12,1,2,3,0,Temporary,1,0,,0,1,Borehole,150,0,,0,,0,0,0,0,0,1,,1.5,,,,
87,1109,MANGO CBCC,,,CG,992298832,M'dala,Blantyre,,30503017,J. Manyumba,06-Jun-13,,Mlumbe,Chigaru,Lirangwe,-15.440284,35.008906,715562,8291969,,Nsambamwali,0,4,4,0,2,2,0,2,2,0,0,0,5,5,10,0,0,0,18,26,44,5,10,15,5,9,14,4,4,8,0,0,0,0,Permanent,1,1,2,0,1,Borehole,1500,0,,0,,1,0,0,1,1,2,,3,,,,
87,1118,KACHERE CBCC,,,CG,996966079,M'dala,Blantyre,,30503026,J. Manyumba,06-Jun-13,,Tathera,Chigaru,Lirangwe,-15.467922,34.998173,714381,8288921,,Nsambamwali,0,4,4,0,0,0,0,4,4,0,0,0,5,5,10,0,0,0,26,30,56,9,16,25,2,2,4,2,4,6,1,2,3,0,Temporary,1,0,,0,1,Borehole,50,0,,0,,1,0,0,0,0,1,,6,,They vave 90000 bricks and they are looking for Assistance,,
87,1122,JAKALANDA CBCC,,,CG,0880748924/0881652101,M'dala,Blantyre,,30503030,J. Manyumba,06-Jun-13,,Zuman,Chigaru,M'deka,-15.437717,34.985265,713027,8292276,,Nsambamwali,1,2,3,0,0,0,1,3,4,1,1,2,6,4,10,1,1,2,13,17,30,10,14,24,3,2,5,2,3,5,0,0,0,0,Temporary,1,0,,0,1,Borehole,2000,0,,0,,1,0,0,0,1,2,,3,,They have about 40000 bricks,,
87,1119,GWEMBA CBCC,,,CG,884495295,M'dala,Blantyre,,30503027,J Manyumba,06-Jun-13,,Chitsamba,Chigaru,Lirangwe,-15.452165,34.999871,714580,8290663,,Nsambamwali,1,3,4,0,0,0,1,3,4,0,0,0,6,4,10,0,0,0,20,16,36,18,6,24,0,0,0,10,8,18,1,0,1,0,Temporary,1,0,,0,1,Borehole,2000,1,0.5,0,,0,0,0,0,0,3,,0.5,,They have bricks and are looking for any organisation to construct a block for them,,
87,1110,CHIKONDI A,,,CG,994055455,M'dala,Blantyre,,30503018,J. Manyumba,06-Jun-13,,Mdala,Chigaru,Lirangwe,-15.435344,35.011337,715828,8292513,,Nsambamwali,2,3,5,1,2,3,1,1,2,0,1,1,5,5,10,1,0,1,54,46,100,22,18,40,7,8,15,12,8,20,0,0,0,0,Permanent,2,1,1,0,1,Borehole,1000,1,0.5,0,,0,0,0,0,1,3,,3,,,,
87,1117,CHIKANDE CBCC,,,CG,997564996,M'dala,Blantyre,,30503025,J. Manyumba,06-Jun-13,,Ka0a 1,Chigaru,M'dala,-15.424337,35.000225,714646,8293742,,Nsambamwali,2,3,5,1,1,2,1,2,3,0,0,0,4,6,10,0,0,0,45,30,75,15,17,32,5,6,11,5,5,10,0,0,0,0,Temporary,1,1,1,0,1,Borehole,100,0,,0,,1,0,0,0,1,0.5,,1,,,,
87,1120,CHIKONDI C CBCC,,,CG,881011910,M'dalaJ. Manyumba,Blantyre,,30503028,,06-Jun-13,,Tung'ande,Chigaru,M'deka,-15.441819,34.996447,714223,8291811,,Nsambamwali,1,3,4,1,2,3,0,1,1,0,0,0,4,6,10,0,0,0,19,21,40,8,10,18,2,3,5,4,6,10,0,1,1,0,Temporary,1,1,1,0,1,Unprotected Well,1,1,0.5,0,,1,0,0,0,1,3,,5,,,,
87,1104,MZERU CBCC,,,CG,992628841,Mizanje,Blantyre,,30503012,J. Manyumba,06-Jun-13,,Chapasuka,Chigaru,Lirangwe,-15.507892,35.009518,715557,8284486,,Tafika,0,2,2,0,0,0,0,2,2,0,0,0,4,6,10,0,0,0,12,10,22,5,7,12,4,2,6,9,6,15,0,0,0,0,Temporary,1,0,,0,1,Borehole,200,0,,0,,0,0,0,0,0,1,,3,,The CBCC has 0 permanent structure,,
87,1102,MPHATSO CBCC,,,CG,993828867,Mizanje,Blantyre,,30503010,J. Manyumba,06-Jun-13,,Mizanje,Chigaru,Likangwe,-15.525365,35.019636,716625,8282542,,Tafika,0,2,2,0,0,0,0,2,2,0,3,3,4,6,10,0,0,0,9,17,26,6,8,14,4,2,6,1,3,4,0,0,0,0,Semi Permanent,1,1,1,0,1,Borehole,200,1,0.5,0,,0,0,0,0,0,3,,3,,The CBCC's building needs some mentainance,,
87,1419,TAKONDWA CBCC,,,CG,884001484,Mkata,Blantyre,,30506148,Andrew Kamba,07-Sep-13,,Singa0,Kuntaja,Chileka,-15.686842,34.965117,710610,8264727,,Kachere,1,5,6,0,0,0,1,5,6,0,0,0,3,7,10,0,0,0,5,10,15,5,10,15,0,0,0,2,3,5,0,0,0,0,Temporary,1,1,1,0,1,Borehole,500,1,1,0,,1,0,0,0,0,1,,0.5,,They are using a church,,
87,1519,NANJIRI CBCC,,,CG,999003758,Mkumba,Blantyre,,30502011,J. Manyumba,05-Jun-13,,Mkumba,Lundu,Lirangwe,-15.478934,35.049436,719872,8287650,,Chitsanzo,1,4,5,1,4,5,0,0,0,0,0,0,7,3,10,0,0,0,27,22,49,15,20,35,11,12,23,4,5,9,0,0,0,0,Semi Permanent,1,1,1,1,1,Borehole,200,1,,0,,0,1,1,1,1,2,,3,,,,
87,1521,NAMIKOKO CBCC,,,CG,999003758,Mkumba,Blantyre,,30502013,J. Manyumba,05-Jun-13,,Malenga,Lundu,Lirangwe,-15.487606,35.075295,722638,8286664,,Chitsanzo,1,4,5,0,0,0,1,4,5,0,0,0,7,3,10,0,0,0,25,26,51,14,16,30,10,7,17,4,2,6,0,0,0,0,Permanent,1,1,1,1,1,Borehole,20,1,,0,,1,1,1,0,1,1.5,,0.1,,,,
87,1518,MPHAKASA CBCC,,,CG,999003758,Mkumba,Blantyre,,30502010,J. Manyumba,05-Jun-13,,Tanga,Lundu,Lirangwe,-15.477183,35.03734,718575,8287856,,Chitsanzo,0,5,5,0,5,5,0,0,0,0,0,0,6,4,10,0,0,0,20,28,48,15,17,32,8,7,15,5,3,8,1,0,1,0,Temporary,1,1,1,1,1,Borehole,10,1,,0,,0,0,0,0,1,4,,3,,,,
87,1523,JODAN CBCC,,,CG,999003758,Mkumba,Blantyre,,30502015,J. Manyumba,05-Jun-13,,Jordan,Lundu,Lirangwe,-15.495957,35.111177,726479,8285702,,Chitsanzo,1,5,6,0,5,5,0,1,1,0,2,2,7,3,10,0,0,0,20,28,48,12,15,27,8,12,20,9,5,14,0,1,1,0,Permanent,1,1,1,1,1,Borehole,20,1,,0,,1,1,1,0,1,0.5,,1.5,,Wacrad Constructed the centre,,
87,1520,CHIVUMBE CBCC,,,CG,99003758,Mkumba,Blantyre,,30502012,J. Manyumba,05-Jun-13,,Chivumbe,Lundu,Lirangwe,-15.474934,35.058021,720797,8288084,,Chitsanzo,0,5,5,0,5,5,0,0,0,0,0,0,7,3,10,0,0,0,20,40,60,10,15,25,7,7,14,5,6,11,0,0,0,0,Permanent,1,1,1,1,1,Borehole,10,1,0.5,0,,0,1,1,0,1,1,,1,,,,
87,1524,CHIPHOLE CBCC,,,CG,997637160,Mkumba,Blantyre,,30502016,J. Manyumba,05-Jun-13,,Gombe,Lundu,Lirangwe,-15.489776,35.058417,720824,8286441,,Chitsanzo,1,4,5,1,2,3,0,2,2,1,0,1,6,4,10,1,0,1,25,32,57,17,20,37,10,15,25,16,12,28,0,0,0,0,Permanent,1,1,1,1,1,Borehole,100,1,,0,,1,1,1,1,1,0.5,,3,,,,
87,1423,PEMPHO CBCC,,,CG,888554437,Mliza,Blantyre,,30506152,Bridget Mpata,06-Sep-13,,Mulima,Kuntaja,Khombwe,-15.739665,34.922932,706035,8258922,,Khombwe,1,2,3,0,0,0,1,2,3,0,0,0,5,5,10,0,0,0,36,40,76,19,20,39,6,10,16,10,11,21,0,1,1,0,Permanent,1,1,1,1,1,Borehole,400,1,1.5,1,0.25,1,0,0,0,0,0.5,,8,,,,
87,1709,MANYENJE CBCC,,,CG,93108534,Mpagaja,Blantyre,,30508064,Lovemore Benito,21-Aug-13,,Manyenje,Somba,Nancholi,-15.828016,34.958518,709758,8249110,Mary Meals,Joshua,0,6,6,0,6,6,0,0,0,0,0,0,1,9,10,0,0,0,46,58,104,0,0,0,0,0,0,24,22,46,1,2,3,0,Permanent,1,1,1,1,1,Borehole,50,1,1,1,0.5,1,1,1,0,0,,,,,,,
87,1734,KACHUMBE CBCC,,,Ester Msoso,882627718,Mpagaja,Blantyre,,30508089,Lovemore Benito,05-Sep-13,,Mlanga,Somba,Nancholi,-15.833686,34.964483,710391,8248476,Joshua Trust,,0,6,6,0,0,0,0,6,6,0,2,2,0,0,0,0,0,0,45,33,78,0,0,0,15,10,25,18,12,30,1,3,4,0,Permanent,1,1,2,1,1,Borehole,30,1,0.5,1,1,1,0,0,0,0,2,,4,,,,
87,1165,BLESSINGS NURSERY SCHOOL,,,CG,,Mpagaja,Blantyre,,30501003,Elizabeth Mgodi,25-Nov-13,,Biuti,Somba,Baluti,-15.834651,35.010181,715286,8248323,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,4,10,6,3,9,0,0,0,0,0,0,0,0,0,0,Permanent,1,1,1,0,1,Tap,10,0,,0,,0,1,1,1,0,0.2,,5,,The environment is 0t conducive,,
87,1708,MBINDA CBCC,,,Jumbe Halisan,888656980,Mpagaja,Blantyre,,30508063,Lovemore Benito,21-Aug-13,,Mbinda,Somba,Manyowe,-15.817403,34.953817,709265,8250289,Joshua Trust,,0,6,6,0,4,4,0,2,2,0,2,2,4,6,10,0,2,2,65,44,109,0,0,0,20,7,27,5,3,8,0,0,0,0,Permanent,1,1,1,1,1,Borehole,100,0,,0,,1,1,1,0,1,0.5,,1.5,,,,
87,1229,MTAYANTONGA CBCC,,,CG,996771462,Mponda,Blantyre,,30501067,J. Manyumba,14-Jun-13,,Sani,Kapeni,Lirangwe,-15.546343,35.021757,716831,8280218,,Mtondoko,0,2,2,0,0,0,0,2,2,0,0,0,5,5,10,0,0,0,28,20,48,6,13,19,0,0,0,8,8,16,0,0,0,0,,,0,,0,1,Borehole,100,1,1,0,,0,0,0,0,0,1,,5,,,,
87,1232,MKULUMADZI CBCC,,,CG,997637897,Mponda,Blantyre,,30501070,J.Manyumba,14-Jun-13,,Mgawa,Kapeni,Lirangwe,-15.548937,35.028923,717597,8279924,,Mtondoko,0,2,2,0,0,0,0,2,2,0,0,0,5,5,10,0,0,0,8,17,25,6,19,25,0,0,0,3,3,6,0,0,0,0,Temporary,1,1,1,0,1,Borehole,100,0,,0,,1,0,0,0,0,2,,6,,,,
87,1233,MADZIABANGO CBCC,,,CG,888765916,Mponda,Blantyre,,30501071,J. Manyumba,14-Jun-13,,Chimbona0,Kapeni,Lirangwe,-15.556308,35.034554,718193,8279103,,Matondoko,0,2,2,0,0,0,0,2,2,0,0,0,1,9,10,0,0,0,15,24,39,15,12,27,0,0,0,3,4,7,0,0,0,0,Temporary,1,0,,0,0,,,0,,0,,0,0,0,0,0,2,,8,,,,
87,1228,LUVIRI CBCC,,,CG,997070634,Mponda,Blantyre,,30501066,,14-Jun-13,,chitsonga,Kapeni,Lirangwe,-15.552996,35.022381,716891,8279482,,Mtondoko,1,1,2,0,0,0,1,1,2,0,0,0,4,6,10,0,0,0,6,18,24,3,9,12,0,0,0,4,8,12,0,0,0,0,,,0,,0,0,,,0,,0,,0,0,0,0,0,0.5,,2,,,,
87,1231,CHIYANJA0 CBCC,,,CG,882358172,Mponda,Blantyre,,30501069,,14-Jun-13,,Malanga,Kapeni,Lirangwe,-15.532489,35.008453,715418,8281765,,Mtondoko,1,2,3,0,0,0,1,2,3,0,0,0,4,6,10,0,0,0,37,60,97,24,14,38,0,0,0,18,10,28,2,1,3,0,Temporary,1,0,,0,1,Borehole,30,0,,0,,1,0,0,0,0,3,,3,,,,
87,1230,CHIVA0 CBCC,,,CG,993332209,Mponda,Blantyre,,30501068,,14-Jun-13,,Manjombe 2,Kapeni,Lirangwe,-15.545863,35.023558,717024,8280270,,Mtondoko,0,2,2,0,0,0,0,2,2,0,0,0,4,6,10,0,0,0,11,13,24,0,0,0,0,0,0,1,5,6,1,0,1,0,,,0,,0,1,Borehole,500,1,1.5,0,,0,0,0,0,0,1,,3,,,,
87,1545,TAPINDURA CBCC,,,CG,995507847,Msambuzi,Blantyre,,30507001,J. Manyumba,18-Jun-13,,Wasili Njilika,Kapeni,Lunzu,-15.643392,35.068042,721692,8269430,Sister Annah Foundation,Umodzi Craft Organization,0,3,3,0,2,2,0,1,1,0,0,0,3,7,10,0,0,0,28,35,63,18,6,24,11,10,21,3,4,7,0,0,0,0,Permanent,2,1,1,0,1,Borehole,20,0,,0,,0,1,1,0,0,5,,,,This CBCC was build by sister Annah,,
87,1546,TADALA CBCC,,,CG,999764250,Msambuzi,Blantyre,,30507002,J. Manyumba,18-Jun-13,,Chideka,Kapeni,Lunzu,-15.636176,35.071106,722029,8270226,Sister Annah Foundation,Umodzi Craft Organization,0,5,5,0,1,1,0,4,4,0,5,5,2,8,10,1,0,1,33,30,63,6,14,20,5,7,12,0,0,0,0,0,0,0,Permanent,2,0,,0,1,Borehole,20,0,,0,,1,1,1,0,0,1,,3,,,,
87,1201,MKUNDI CBCC,,,CG,888650207,Msambuzi,Blantyre,,30501039,J. Manyumba,18-Jun-13,,Mazale B,Kapeni,Lunzu,-15.649724,35.026891,717273,8268772,Sister Annah Foundation,,0,2,2,0,0,0,0,2,2,0,0,0,3,12,15,0,0,0,20,38,58,5,10,15,3,2,5,3,5,8,0,0,0,0,Permanent,2,1,2,1,1,Borehole,500,0,,0,,1,1,1,0,0,1,,2,,,,
87,1549,MIPANDE CBCC,,,CG,997647795,Msambuzi,Blantyre,,30507005,J. Manyumba,18-Jun-13,,Mipande,Kapeni,Lunzu,-15.656973,35.073323,722244,8267922,,,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,70,80,150,20,30,50,20,30,50,0,0,0,15,10,25,0,0,0,0,Permanent,2,0,,0,1,Borehole,500,0,,0,,0,0,0,0,0,1,,6,,The CBCC is under construction,,
87,1547,DAMBANYA CBCC,,,CG,997647556,Msambuzi,Blantyre,,30507003,J. Manyumba,18-Jun-13,,Mussah,Kapeni,Lunzu,-15.644665,35.08004,722977,8269277,Sister Annah Foundation,Umodzi Craft Organization,0,3,3,0,0,0,0,3,3,0,0,0,4,6,10,0,0,0,23,28,51,10,17,27,3,5,8,7,5,12,0,0,0,0,Permanent,2,0,,0,1,Borehole,30,1,0.5,0,,1,1,1,0,0,0.5,,4,,,,
87,1205,CHIFUNDO CBCC,,,CG,999027524,Msambuzi,Blantyre,,30501043,J.Manyumba,17-Jun-13,,William,Kapeni,Lunzu,-15.585358,35.056561,720523,8275865,,,0,2,2,0,2,2,0,0,0,0,0,0,10,0,10,0,0,0,20,42,62,3,7,10,5,5,10,0,5,5,0,0,0,0,Permanent,2,1,2,1,1,Borehole,500,1,0.5,0,,1,1,1,0,1,1,,10,,,,
